3/01/2000,569.67
3/01/2001,582.25
3/01/2002,579.56
3/01/2003,615.09
3/01/2004,651.51
3/01/2005,670.75
3/01/2006,688.58
3/01/2007,703.09
3/01/2008,718.65
3/01/2009,713.69
3/01/2010,746.38
3/01/2011,775.15
4/01/1950,125.46
4/01/1951,134.41
4/01/1952,137.65
4/01/1953,142.64
4/01/1954,147.47
4/01/1955,159.16
4/01/1956,165.05
4/01/1957,171.3
4/01/1958,180.37
4/01/1959,190.34
4/01/1960,200.3
4/01/1961,199.3
4/01/1962,207.29
4/01/1963,218.59
4/01/1964,229.35
4/01/1965,239.88
4/01/1966,251.63
4/01/1967,260.72
4/01/1968,272.69
4/01/1969,292.63
4/01/1970,317.3
4/01/1971,329.95
4/01/1972,345.86
4/01/1973,362.28
4/01/1974,359.52
4/01/1975,360.22
4/01/1976,380.33
4/01/1977,396.98
4/01/1978,410.15
4/01/1979,421.46
4/01/1980,419.7
4/01/1981,407.76
4/01/1982,409.9
4/01/1983,408.09
4/01/1984,422.06
4/01/1985,438.47
4/01/1986,445.9
4/01/1987,457.12
4/01/1988,474.04
4/01/1989,482.21
4/01/1990,476.86
4/01/1991,495.03
4/01/1992,481.49
4/01/1993,484.46
4/01/1994,484.91
4/01/1995,488.71
4/01/1996,506.78
4/01/1997,509.08
4/01/1998,502.66
4/01/1999,512.11
4/01/2000,518.11
4/01/2001,531.78
4/01/2002,535.21
4/01/2003,562.52
4/01/2004,593.94
4/01/2005,613.41
4/01/2006,628.84
4/01/2007,651.05
4/01/2008,664.61
4/01/2009,659.41
4/01/2010,689.95
4/01/2011,714.3
5/01/1950,124.8
5/01/1951,132.22
5/01/1952,137.26
5/01/1953,137.98
5/01/1954,143.21
5/01/1955,157.53
5/01/1956,165.54
5/01/1957,174.55
5/01/1958,179.1
5/01/1959,187.96
5/01/1960,196
5/01/1961,196.94
5/01/1962,202.85
5/01/1963,213.16
5/01/1964,221.98
5/01/1965,237.48
5/01/1966,247.88
5/01/1967,255.42
5/01/1968,268.86
5/01/1969,288.06
5/01/1970,311.61
5/01/1971,323.92
5/01/1972,345.84
5/01/1973,359.24
5/01/1974,357.48
5/01/1975,362.03
5/01/1976,375.35
5/01/1977,392.97
5/01/1978,401.75
5/01/1979,413.99
5/01/1980,408.43
5/01/1981,400.46
5/01/1982,396.41
5/01/1983,401.31
5/01/1984,418.47
5/01/1985,430.85
5/01/1986,437.7
5/01/1987,451.57
5/01/1988,467.66
5/01/1989,476.03
5/01/1990,469.97
5/01/1991,493.29
5/01/1992,470.82
5/01/1993,470.11
5/01/1994,479.89
5/01/1995,489.86
5/01/1996,506.01
5/01/1997,505.92
5/01/1998,498.04
5/01/1999,507.89
5/01/2000,524.27
5/01/2001,535.68
5/01/2002,533.97
5/01/2003,558.89
5/01/2004,591.93
5/01/2005,606.23
5/01/2006,629.75
5/01/2007,649.59
5/01/2008,663.95
5/01/2009,659.17
5/01/2010,690.93
5/01/2011,711.59
6/01/1950,128.23
6/01/1951,130.27
6/01/1952,136.73
6/01/1953,139
6/01/1954,143.64
6/01/1955,157.54
6/01/1956,161.2
6/01/1957,173.33
6/01/1958,174.35
6/01/1959,183.85
6/01/1960,197.63
6/01/1961,196.49
6/01/1962,204.23
6/01/1963,214.2
6/01/1964,226.08
6/01/1965,238.24
6/01/1966,249.4
6/01/1967,256.12
6/01/1968,271.01
6/01/1969,289.99
6/01/1970,314.51
6/01/1971,323.12
6/01/1972,343.8
6/01/1973,353.42
6/01/1974,357.37
6/01/1975,359.83
6/01/1976,377.21
6/01/1977,387.92
6/01/1978,399.6
6/01/1979,414.65
6/01/1980,412.71
6/01/1981,404.8
6/01/1982,400.88
6/01/1983,404.98
6/01/1984,418.68
6/01/1985,428.18
6/01/1986,437.33
6/01/1987,458.83
6/01/1988,474.03
6/01/1989,480.11
6/01/1990,472.84
6/01/1991,485.83
6/01/1992,471.07
6/01/1993,478.99
6/01/1994,481.74
6/01/1995,488.61
6/01/1996,496.33
6/01/1997,498.36
6/01/1998,501.37
6/01/1999,507.23
6/01/2000,519.82
6/01/2001,525.27
6/01/2002,533.49
6/01/2003,558.06
6/01/2004,588.46
6/01/2005,610.55
6/01/2006,634.35
6/01/2007,650.63
6/01/2008,655.3
6/01/2009,647.83
6/01/2010,690.72
6/01/2011,709.25
7/01/1950,129.78
7/01/1951,136.62
7/01/1952,140.19
7/01/1953,144.47
7/01/1954,148.35
7/01/1955,162.06
7/01/1956,169.87
7/01/1957,179.41
7/01/1958,179.93
7/01/1959,190.76
7/01/1960,202.21
7/01/1961,202.24
7/01/1962,206.14
7/01/1963,217.7
7/01/1964,232.81
7/01/1965,243.21
7/01/1966,256.09
7/01/1967,260.66
7/01/1968,273.67
7/01/1969,293.8
7/01/1970,320.57
7/01/1971,328.55
7/01/1972,347.63
7/01/1973,365.47
7/01/1974,365.8
7/01/1975,366.29
7/01/1976,385.34
7/01/1977,391.4
7/01/1978,407.22
7/01/1979,421.68
7/01/1980,416.93
7/01/1981,412.3
7/01/1982,406.75
7/01/1983,410.21
7/01/1984,421.59
7/01/1985,437.94
7/01/1986,449.28
7/01/1987,465.52
7/01/1988,476.97
7/01/1989,481.22
7/01/1990,475.02
7/01/1991,489.75
7/01/1992,481.72
7/01/1993,486.24
7/01/1994,485.79
7/01/1995,496.04
7/01/1996,510.93
7/01/1997,517.83
7/01/1998,512.35
7/01/1999,519.55
7/01/2000,526.01
7/01/2001,538.58
7/01/2002,549.83
7/01/2003,575.8
7/01/2004,603.09
7/01/2005,620.49
7/01/2006,647.7
7/01/2007,658.59
7/01/2008,678.76
7/01/2009,670.31
7/01/2010,702.71
7/01/2011,726.51
8/01/1950,128.72
8/01/1951,136.51
8/01/1952,142.05
8/01/1953,142.01
8/01/1954,145.51
8/01/1955,162.71
8/01/1956,168.07
8/01/1957,179.22
8/01/1958,181.73
8/01/1959,192.47
8/01/1960,202.01
8/01/1961,202
8/01/1962,209.73
8/01/1963,218.44
8/01/1964,230.17
8/01/1965,244.82
8/01/1966,257.02
8/01/1967,263.08
8/01/1968,274.58
8/01/1969,295.45
8/01/1970,321.72
8/01/1971,331.43
8/01/1972,350.9
8/01/1973,364.16
8/01/1974,370.08
8/01/1975,371.07
8/01/1976,387.23
8/01/1977,396.5
8/01/1978,409.91
8/01/1979,423.56
8/01/1980,419.13
8/01/1981,410.62
8/01/1982,405.91
8/01/1983,421.77
8/01/1984,430.47
8/01/1985,438.45
8/01/1986,446.48
8/01/1987,466.03
8/01/1988,489.82
8/01/1989,491.78
8/01/1990,489.37
8/01/1991,490.45
8/01/1992,474.41
8/01/1993,488.66
8/01/1994,493.73
8/01/1995,505.03
8/01/1996,510.35
8/01/1997,517.66
8/01/1998,510.33
8/01/1999,520.2
8/01/2000,539.87
8/01/2001,544.75
8/01/2002,550.35
8/01/2003,578.2
8/01/2004,602.03
8/01/2005,625.58
8/01/2006,653.52
8/01/2007,669.59
8/01/2008,668.06
8/01/2009,670.5
8/01/2010,713.63
8/01/2011,729.66
9/01/1950,126.22
9/01/1951,135.3
9/01/1952,139.16
9/01/1953,138.74
9/01/1954,145.8
9/01/1955,158.75
9/01/1956,166.5
9/01/1957,174.65
9/01/1958,178.34
9/01/1959,187.44
9/01/1960,198.37
9/01/1961,198.98
9/01/1962,203.82
9/01/1963,217.51
9/01/1964,231
9/01/1965,239.54
9/01/1966,249.25
9/01/1967,258.89
9/01/1968,273.27
9/01/1969,290.35
9/01/1970,314.9
9/01/1971,322.01
9/01/1972,341.32
9/01/1973,355.45
9/01/1974,355.27
9/01/1975,359.43
9/01/1976,376.69
9/01/1977,385.04
9/01/1978,401.31
9/01/1979,416.15
9/01/1980,413.55
9/01/1981,402.78
9/01/1982,398.5
9/01/1983,410.62
9/01/1984,415.25
9/01/1985,431.06
9/01/1986,438.13
9/01/1987,455.56
9/01/1988,469.51
9/01/1989,479.06
9/01/1990,470.94
9/01/1991,475.44
9/01/1992,472.81
9/01/1993,476.92
9/01/1994,480.2
9/01/1995,489.37
9/01/1996,499.76
9/01/1997,508.28
9/01/1998,501.57
9/01/1999,507.16
9/01/2000,526.01
9/01/2001,523.04
9/01/2002,535.9
9/01/2003,564.61
9/01/2004,595.27
9/01/2005,609.57
9/01/2006,637.12
9/01/2007,649.01
9/01/2008,659.75
9/01/2009,655.31
9/01/2010,687.8
9/01/2011,718.42
10/01/1950,130
10/01/1951,141.32
10/01/1952,145.01
10/01/1953,146.3
10/01/1954,149.66
10/01/1955,165.25
10/01/1956,176.74
10/01/1957,183.72
10/01/1958,186.02
10/01/1959,197.81
10/01/1960,207.83
10/01/1961,208.14
10/01/1962,211.85
10/01/1963,228.71
10/01/1964,240.3
10/01/1965,249.83
10/01/1966,256.91
10/01/1967,269.48
10/01/1968,283.61
10/01/1969,302.01
10/01/1970,329.87
10/01/1971,337.16
10/01/1972,355.4
10/01/1973,375.84
10/01/1974,372.91
10/01/1975,377.21
10/01/1976,399.01
10/01/1977,409.04
10/01/1978,421.8
10/01/1979,435.24
10/01/1980,437.42
10/01/1981,426.11
10/01/1982,420.15
10/01/1983,424.38
10/01/1984,438.64
10/01/1985,453.2
10/01/1986,460.19
10/01/1987,478.51
10/01/1988,494.99
10/01/1989,505.53
10/01/1990,495.41
10/01/1991,503.58
10/01/1992,497.61
10/01/1993,498.59
10/01/1994,503.21
10/01/1995,509.6
10/01/1996,527.82
10/01/1997,537.58
10/01/1998,522.01
10/01/1999,529.24
10/01/2000,546.4
10/01/2001,548.32
10/01/2002,566.84
10/01/2003,599.23
10/01/2004,622.62
10/01/2005,631.17
10/01/2006,667.52
10/01/2007,682.23
10/01/2008,689.19
10/01/2009,695.86
10/01/2010,728.89
10/01/2011,756
11/01/1950,131.4
11/01/1951,140.85
11/01/1952,143.89
11/01/1953,146.72
11/01/1954,152.96
11/01/1955,169.75
11/01/1956,180.14
11/01/1957,183.17
11/01/1958,188.56
11/01/1959,198.43
11/01/1960,210.63
11/01/1961,208.64
11/01/1962,216.36
11/01/1963,227.58
11/01/1964,239.42
11/01/1965,251.97
11/01/1966,264.9
11/01/1967,270.36
11/01/1968,285.54
11/01/1969,304.03
11/01/1970,333.71
11/01/1971,343.09
11/01/1972,359.48
11/01/1973,380.64
11/01/1974,378.74
11/01/1975,378.43
11/01/1976,404.66
11/01/1977,412.87
11/01/1978,426.03
11/01/1979,441.68
11/01/1980,441.03
11/01/1981,426.48
11/01/1982,425.06
11/01/1983,429.6
11/01/1984,441.17
11/01/1985,457
11/01/1986,459.91
11/01/1987,479.77
11/01/1988,503.68
11/01/1989,509.92
11/01/1990,498.63
11/01/1991,504.29
11/01/1992,506.37
11/01/1993,511.89
11/01/1994,506.66
11/01/1995,527.27
11/01/1996,538.09
11/01/1997,540.53
11/01/1998,528.84
11/01/1999,539.68
11/01/2000,556.12
11/01/2001,553.19
11/01/2002,572.06
11/01/2003,602.59
11/01/2004,629.89
11/01/2005,646.35
11/01/2006,673.48
11/01/2007,692.74
11/01/2008,693.88
11/01/2009,705.08
11/01/2010,743.79
11/01/2011,760.67
12/01/1950,142.17
12/01/1951,157.94
12/01/1952,157.48
12/01/1953,161.65
12/01/1954,165.7
12/01/1955,182.25
12/01/1956,195.15
12/01/1957,200.18
12/01/1958,207.23
12/01/1959,213.31
12/01/1960,231.4
12/01/1961,231.21
12/01/1962,237.6
12/01/1963,248.56
12/01/1964,262.48
12/01/1965,267.85
12/01/1966,284.08
12/01/1967,292.35
12/01/1968,308.85
12/01/1969,328.33
12/01/1970,358.8
12/01/1971,374.6
12/01/1972,392.48
12/01/1973,416.18
12/01/1974,405.52
12/01/1975,411.33
12/01/1976,436.56
12/01/1977,444.06
12/01/1978,466.58
12/01/1979,478.23
12/01/1980,482.43
12/01/1981,463.09
12/01/1982,460.86
12/01/1983,474.74
12/01/1984,469.03
12/01/1985,499.39
12/01/1986,506.48
12/01/1987,526.08
12/01/1988,548.24
12/01/1989,565.23
12/01/1990,540.35
12/01/1991,547.6
12/01/1992,549.34
12/01/1993,558.02
12/01/1994,552.74
12/01/1995,575.81
12/01/1996,581.12
12/01/1997,583.9
12/01/1998,575.38
12/01/1999,581.23
12/01/2000,602.98
12/01/2001,591.63
12/01/2002,617.99
12/01/2003,655.71
12/01/2004,690.39
12/01/2005,710.58
12/01/2006,723.81
12/01/2007,745.03
12/01/2008,752.94
12/01/2009,765.49
12/01/2010,793.96
12/01/2011,822.9
